Review_ID,Date,Rating,Review_Language,Version,Review_Likes,Review
1901,2021-03-09 14:39:19,1,en,20.16.1,0,It crashes every week. I have to uninstall and then re install the app. Which is frustating.
1902,2023-09-03 12:29:50,1,en,2308.0.0,0,"not a great app... does what it should, half the time. constantly being denied login, due to maintanence. good bank, garbage app"
1903,2021-09-29 20:30:17,5,en,20.31.1,0,Great
1904,2023-03-22 08:47:45,5,en,20.47.0,0,Excellent
1905,2021-11-19 16:17:59,5,en,20.32.0,0,Love it!
1906,2023-12-27 15:23:13,5,en,2311.0.1,0,"easy to use, but wish the sounds would be off when the rest of my phone is silent"
1907,2023-05-30 11:51:30,5,en,2305.0.0,0,Very helpful staff
1908,2022-07-22 15:36:16,1,en,20.40.1,1,The app updated and I cannot access my account anymore. Says sent verification to my phone. Received nothing. Says try again later
1909,2021-03-31 13:07:58,5,en,20.25.1,0,Easy and efficient! Love it.
1910,2023-05-08 11:05:10,1,en,20.49.1,3,"28 April 2023 update is so useless that now I can not deactivate the 2 part verification from phone and can not login to online banking on the computer because it is sending ""yes its me"" prompt on the phone but app is not working. It says call customer service. Which I did. And was told to wait 24 hours. Android app has issue. Thanks Scotiabank. This is my second review for this app. I have only 2 reviews since the smartphone invention.... FIX ASAP -- found out only one review allowed by google."
1911,2022-06-21 10:35:41,1,en,20.39.1,4,"Absolute trash. App kept reinstalling itself multiple times a day (moving itself from my home screen to the last page of my apps) so I uninstalled and reinstalled. Now I can't access my accounts because 2 factor authentication says it's sending verification to the device I set it up on, which is this device, which I can't log into the app on."
1912,2023-12-20 04:51:39,5,en,2311.0.1,0,"very happy with Scotia bank. management and staffs are very nice, helpful and professional."
1913,2022-04-22 22:59:30,2,en,20.37.2,0,"Keeps crashing. Won't register any changes I try to make. Turned on auto deposit, app says it is on, still requires a password. Trying to set up biometrics to open the app with a fingerprint. Won't actually allow the change to happen crashes before it can do anything. Super frustrating"
1914,2022-12-17 14:35:33,2,en,20.45.1,0,Camera will not focus when trying to deposit a cheque. Extremely annoying especially when every other app on my phone will focus no problem
1915,2023-08-31 20:01:11,1,en,2308.0.0,0,Aug 31 - can't log into app after latest update using biometric feature
1916,2023-09-09 12:18:09,5,en,2308.0.0,0,"This bank always has my back, from OD protection to getting my money back from fraudulent charges on my credit card."
1917,2024-01-08 16:36:15,1,en,,0,So difficult to manage the app!
1918,2021-10-06 14:09:07,3,en,20.31.1,0,"Older hotel but rooms that are open acceptable. Large rooms and dog friendly. Good location for east end of the palm beach, dubai."
1919,2023-08-09 21:30:54,2,en,2307.0.1,2,"I like regular desktop version much more, very straightforward, user-friendly a d logically byilt. The prigrammers and web designers did an excellent job. Unfortunately, Scotia purposefully made it almost impossible to log in to it anymore. I despise how companies are pushing on you their apps to the detriment of their regular websites. The only thing I like about the app is that I can deposit cheques instantaneously, hence 2 stars."
1920,2023-05-27 16:29:58,5,en,2305.0.0,0,easy peasy
1921,2021-10-18 23:07:53,5,en,20.31.1,0,With our busy schedules this app has made banking easy and efficient for us.
1922,2023-04-04 04:56:06,5,en,20.48.0,0,Very simple to navigate.
1923,2022-06-20 19:45:14,1,en,20.39.1,1,Useless update
1924,2023-05-01 15:22:31,4,en,20.48.0,0,good experience
1925,2022-07-05 01:14:18,1,en,20.40.1,2,"Worked great until i reset my phone and tried to get it to work and it failed 2-step notification. I couldn't even turn this off. Now it's useless. Frustrating. But, I was able to solve this by talking to support and have them reset something at there end. Whew."
1926,2022-12-23 18:08:08,5,en,,0,Excellent
1927,2022-05-02 14:53:57,1,en,,0,I might give this app a zero star if possible. The reset password system is not good and the represetatives make us wait for one hour and then they listen to our problem and collect our information and then disconnect the phone without giving the solution. Really had a worst experience with this app. I have been facing the problem since two days and everyday they nake us wait for 50 minutes and then never give solution. The representative named george did this with me.
1928,2023-02-20 11:10:16,5,en,20.46.2,0,This Holiday Inn was great.  And so close to everything we wanted to do at the city.  The front desk people were very helpful 
1929,2021-08-28 22:02:08,3,en,,0,"Direct Investment account should show the investment detail instead of only the balance. This is 2021, Scotia should be more advanced."
1930,2021-02-07 19:42:59,4,en,20.23.0,0,Works great . Some limitations but overall handy..I use it all the time
1931,2021-02-01 14:15:46,5,en,20.21.1,0,"Scotiabank app is excellent, intuitive and very easy to use."
1932,2021-12-19 15:28:50,5,en,,0,Good
1933,2023-07-15 10:21:38,1,en,2306.0.1,0,This version crashes constantly. The app is unusable
1934,2022-08-17 23:25:36,2,en,20.41.0,0,Been getting few warnings about account being over draw! But account was not
1935,2021-05-29 14:35:42,5,en,20.26.0,0,Easy to manuver through. Simple to use and very efficient.
1936,2023-06-10 07:19:09,1,en,2305.1.0,0,"Push notifications no longer work, Email notifications no longer work, all as of May. Re enBled and subscribed to all with tech on phone, disabled and re-enable 2 step authentication and still no alerts."
1937,2021-05-16 11:11:45,4,en,20.26.0,1,This app is perfectly serviceable for online banking. No glaring feature omissions but could use tighter integration with the iTrade app.
1938,2021-08-16 14:26:20,4,en,20.29.0,0,The room was nice and clean but small.  We were given only one washcloth in the bathroom.  The breakfast was mostly carbs and we missed the eggs.  
1939,2023-01-27 21:04:05,5,en,20.46.1,0,Awesome
1940,2023-08-25 14:26:02,5,en,2307.0.1,0,good
1941,2021-11-14 08:26:00,5,en,20.32.0,0,"Good interface, and easy to use"
1942,2021-12-01 13:38:44,5,en,20.33.2,0,Friggin useful!
1943,2023-07-01 01:02:54,1,en,2305.1.0,0,Can't even sign in
1944,2023-11-05 18:52:49,5,en,2309.0.0,0,great 👍 service n easy
1945,2021-12-26 22:07:38,1,en,20.34.3,1,Terrible app at taking photos of and depositing cheques. Maybe it's my new phone (Samsung S21) but it took 20 tries to get the camera to take a proper photo of my cheque to deposit it
1946,2023-03-01 11:31:44,5,en,20.47.0,0,It's great
1947,2022-12-19 13:30:11,4,en,20.45.1,0,Very friendly and efficient staff from phone reservation to checking out the next day. I include the restaurant staff and particularly recommend Lorna who served us dinner.
1948,2023-05-01 16:03:04,5,en,20.48.0,0,Great
1949,2023-04-20 23:46:04,5,en,20.48.0,0,exceptional
1950,2022-01-10 12:13:14,1,en,20.34.3,1,Taking photos of cheque is SO FRUSTRATING!
1951,2021-01-19 20:55:01,3,en,20.21.1,0,Not always working
1952,2023-02-06 20:13:14,5,en,20.46.2,0,worked great
1953,2021-11-08 12:06:20,5,en,20.31.1,0,Best banking App. Its very secure and professional and also easy to use for beginners.
1954,2023-04-04 17:02:27,5,en,20.48.0,0,Excellent!
1955,2023-08-04 11:49:25,5,en,2307.0.0,0,Good
1956,2023-01-21 00:41:52,5,en,20.45.1,0,It's a great app and easy to use!
1957,2023-03-21 11:29:17,4,en,20.47.0,0,Bit of a surprise when I first opened the app. but it seems ok so far.
1958,2023-12-06 13:02:16,1,en,2310.0.1,0,Scotiabank has been terrible for communication and help even with a strong credit score
1959,2021-06-16 16:16:01,2,en,20.27.0,0,"Some times it works the very best, but lately not so good in my area. When it works, I love it."
1960,2023-08-04 08:32:05,1,en,2306.0.2,1,"service is terrible... manger pushed me off to someone else to discuss a financial plan... and Manager was not prepared for my meeting even though my husband was very specific on details of the meeting. the person who was supposed to work with called and were not able to meet our vacation & his, he was to follow up never heard from him again... guess Bank of NS doesn't want my business, and perhaps I go elsewhere to get advice and move my investments"
1961,2023-02-01 22:11:22,1,en,20.46.1,0,one of the most unstable apps I've ever had to use.
1962,2021-02-26 09:19:52,4,en,,0,Pre good g
1963,2021-08-03 11:10:44,4,en,20.29.0,0,Very good place to stay for the price. Staff very courteous and friendly.  Would stay there again.            
1964,2021-04-21 22:47:38,5,en,20.25.1,0,Super useful!!
1965,2023-01-27 18:24:14,3,en,20.46.1,0,okay
1966,2021-12-13 11:45:39,1,en,20.34.1,0,This app is very annoying I'm a first time user and every time I need to use it I have to Uninstall it the reinstall it to get it to work. Please will Scotia Bank please fix this caveman App?
1967,2022-01-01 11:40:55,5,en,20.34.3,0,Excellent and very fast
1968,2022-09-19 22:42:31,1,en,20.36.2,0,will not download to my laptop downloads to tv sign in app does on an iphone 8
1969,2021-10-20 18:35:45,5,en,20.31.1,1,Easily navigate throughout the entire app. Also very stable
1970,2022-05-14 03:24:26,1,en,20.38.1,2,This app is full of glitches...
1971,2022-07-27 13:23:07,3,en,20.40.1,0,"You're asked to reset password ""for security reasons"" almost every month. Frustrating. Now they implemented Push notification. But they simply don't come. So you have to call by phone and wait, wait."
1972,2021-07-22 11:24:26,5,en,20.27.0,0,App
1973,2021-07-17 16:39:00,5,en,20.28.0,0,Works well
1974,2023-04-24 11:57:52,3,en,20.48.0,0,PLEASE USE NORMAL 2FA LIKE GOOGLE!!!! And have better recovery options because I get random are you trying to sign in alerts With a secure random unique password I would use Yubikey and Totp 6 google authenticator compatible code User name instead of card number Please let me pick my 2FA options and recovery options The app itself is fine
1975,2023-09-15 22:43:25,5,en,2306.0.1,0,great
1976,2022-01-22 15:22:31,1,en,,1,Can't get in so with 2SV effectively locked out of web banking as well.
1977,2021-09-28 17:41:05,5,en,20.30.1,0,Awesome
1978,2023-04-27 14:34:29,1,en,20.48.0,0,"The app doesn't work. When I try to install it then open it., it keeps saying something went wrong and it tells me to unistall and reinstall. It's a pain."
1979,2022-08-18 10:03:51,3,en,,0,"Since Aug update I am able to log in but then get ""the app is not responding"" I have to wait and wait and each time I change pages within the app I have to wait. A little frustrating for sure."
1980,2021-03-09 11:44:31,4,en,20.24.0,0,"The Scotiabank Application is great, I use it every day. I would be lost without the program.👍"
1981,2023-07-23 20:09:42,5,en,2306.0.2,0,Personally I've had no issues with my Scotiabank app.
1982,2023-10-31 16:57:36,4,en,2309.0.0,0,The 2fa could use a procedural improvement. When I am signed in and there is a sign out-> When I do a 2fa step that was invoked from my browser; The app prompts to sign in again which causes the 2fa prompt to be closed. Instead the 2fa prompt should take precedence over the sign in button. That way I do not have to repeat sending the verification again
1983,2023-03-14 11:22:21,3,en,20.47.0,0,Many times I can access don't know why?
1984,2021-08-02 19:05:53,5,en,20.29.0,0,Awesome!!!
1985,2022-12-16 12:48:24,5,en,,0,Very Fast and easy
1986,2023-11-17 03:37:05,5,en,2310.0.1,0,love the app
1987,2022-01-24 17:32:49,1,en,20.34.4,1,"This app has giving me so many problems since this nee update that you have to use the 2 step now, I had to call because I couldn't log in cause it was asking for a pin code. Ended up the pin code it was asking for is the code for your phone"
1988,2022-03-10 09:16:15,1,en,20.36.1,9,"After a few updates, the widget is no longer working. Message says there is a bug and to wait until the developer sends out an update. Why modify something in the first place if it wasn't broken?"
